User,Tweet,Date,Source,Profile Photo,Translate,Emoji,Sentiment1,Sentiment2
juuulioce,"@centralarthurof @Aguiarthur C
#TeamArthurAguiar",Tue Jan 18 00:27:59 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482516932024745987/lHX5rkL5_normal.jpg,"@centralarthurof @Aguiarthur C
#TeamArthurAguiar",set(),0.0,0.0
Mafiaguiarthur,"@centralarthurof @Aguiarthur Para de brincar comigo...
Você sabe bem,
Fala que me quer também,
Mas pra todo mundo v… https://t.co/FfOiZ2mdKc",Tue Jan 18 00:27:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482189290864009217/VUhL38_h_normal.jpg,"@centralarthurof @Aguiarthur Para de brincar comigo...
Você sabe bem,
Fala que me quer também,
Mas pra todo mundo v… https://t.co/FfOiZ2mdKc",set(),0.0,0.0
arthuraguiar_q,"@centralarthurof @Aguiarthur mais uma flor,nasce sem intenção..🎶
#TeamArthurAguiar",Tue Jan 18 00:27:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1447924860437602319/cpZQ3bJw_normal.jpg,"@centralarthurof @Aguiarthur mais uma flor,nasce sem intenção..🎶
#TeamArthurAguiar",{'🎶'},0.0,0.24
wxykaah,"@centralarthurof @Aguiarthur Mdsss essa foto é meu novo xodó
#TeamArthurAguiar",Tue Jan 18 00:27:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482360125398605834/h4TDJmt2_normal.jpg,"@centralarthurof @Aguiarthur Mdsss essa foto é meu novo xodó
#TeamArthurAguiar",set(),0.0,0.0
RenataN72752656,"@centralarthurof @Aguiarthur Nao tou preparada pra ver ele acordando 
Indo dormir
Comendo
Tomando banho 
Aaaaaaaaa

#TeamArthurAguiar",Tue Jan 18 00:27:56 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1479219237507977218/8l1ZW_LD_normal.jpg,"@centralarthurof @Aguiarthur Nao tou preparada pra ver ele acordando 
Indo dormir
Comendo
Tomando banho 
Aaaaaaaaa

#TeamArthurAguiar",set(),0.0,0.0
juuulioce,"@centralarthurof @Aguiarthur B
#TeamArthurAguiar",Tue Jan 18 00:27:55 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482516932024745987/lHX5rkL5_normal.jpg,"@centralarthurof @Aguiarthur B
#TeamArthurAguiar",set(),0.0,0.0
SomosRebe1,RT @centralarthurof: @QGRebeldeBR @Aguiarthur Tamo aqui pra isso!!!! #TeamArthurAguiar,Tue Jan 18 00:27:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482898608307515392/XEFyt9pi_normal.jpg,#TeamArthurAguiar,set(),0.0,0.0
Bya11060843,@centralarthurof @Aguiarthur Te amooo,Tue Jan 18 00:27:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg,@centralarthurof @Aguiarthur Te amooo,set(),0.0,0.0
D3malfoy,RT @Aguiarthur: Troca do turno de adms! Bora subir a tag? #TeamArthurAguiar,Tue Jan 18 00:27:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482875811648753667/oEgC_y51_normal.jpg,#TeamArthurAguiar,set(),0.0,0.0
WeakpointRbr,"@centralarthurof @Aguiarthur Mudar o meu caminhooo

#TeamArthurAguiar",Tue Jan 18 00:27:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,"@centralarthurof @Aguiarthur Mudar o meu caminhooo

#TeamArthurAguiar",set(),0.0,0.0
DrikBrandao,RT @MeuRisoRBR: @centralarthurof @Aguiarthur Nasce sem intenção... #TeamArthurAguiar,Tue Jan 18 00:27:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1004862729314856960/XKCJHTCO_normal.jpg,RT @MeuRisoRBR: @centralarthurof @Aguiarthur Nasce sem intenção... #TeamArthurAguiar,set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur De viver sem olhar pra trás 

#TeamArthurAguiar",Tue Jan 18 00:27:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur De viver sem olhar pra trás 

#TeamArthurAguiar",set(),0.0,0.0
juuulioce,"@centralarthurof @Aguiarthur A
#TeamArthurAguiar",Tue Jan 18 00:27:51 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482516932024745987/lHX5rkL5_normal.jpg,"@centralarthurof @Aguiarthur A
#TeamArthurAguiar",set(),0.0,0.0
MeuRisoRBR,@centralarthurof @Aguiarthur Não deixe perdida ao acaso... #TeamArthurAguiar,Tue Jan 18 00:27:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1457498117645930497/Lf58tmrH_normal.jpg,@centralarthurof @Aguiarthur Não deixe perdida ao acaso... #TeamArthurAguiar,set(),0.0,0.0
Bya11060843,@centralarthurof @Aguiarthur Lindo meu menino de.ouro,Tue Jan 18 00:27:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg,@centralarthurof @Aguiarthur Lindo meu menino de.ouro,set(),0.0,0.0
WeakpointRbr,"@centralarthurof @Aguiarthur Um jeito de 

#TeamArthurAguiar",Tue Jan 18 00:27:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,"@centralarthurof @Aguiarthur Um jeito de 

#TeamArthurAguiar",set(),0.0,0.0
SomosRebe1,"RT @thaybelikov: @centralarthurof @Aguiarthur EU AMO ESSE SERZINHO

#TeamArthurAguiar https://t.co/dzq3fc3Wps",Tue Jan 18 00:27:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482898608307515392/XEFyt9pi_normal.jpg,"RT @thaybelikov: @centralarthurof @Aguiarthur EU AMO ESSE SERZINHO

#TeamArthurAguiar https://t.co/dzq3fc3Wps",set(),0.0,0.0
WeakpointRbr,"@centralarthurof @Aguiarthur Tenho que achar

#TeamArthurAguiar",Tue Jan 18 00:27:39 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,"@centralarthurof @Aguiarthur Tenho que achar

#TeamArthurAguiar",set(),0.0,0.0
ArthurAMinas,"@centralarthurof @Aguiarthur Que nunca viveu algo forte assim
#TeamArthurAguiar",Tue Jan 18 00:27:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482448899583492097/tCflKRhN_normal.jpg,"@centralarthurof @Aguiarthur Que nunca viveu algo forte assim
#TeamArthurAguiar",set(),0.0,0.0
DrikBrandao,"RT @yass_flower: @centralarthurof @Aguiarthur A chuva é o vento que leva
O sol é o vento que traz
Me diz porque
Tanto bem-me-quer ou mal-me…",Tue Jan 18 00:27:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1004862729314856960/XKCJHTCO_normal.jpg,"RT @yass_flower: @centralarthurof @Aguiarthur A chuva é o vento que leva
O sol é o vento que traz
Me diz porque
Tanto bem-me-quer ou mal-me…",set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur Pra ser capaz 

#TeamArthurAguiar",Tue Jan 18 00:27:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur Pra ser capaz 

#TeamArthurAguiar",set(),0.0,0.0
williamnoguchi,"@centralarthurof @Aguiarthur E acima de tudo te respeitar
Eu vou ser seu melhor amigo
#TeamArthurAguiar",Tue Jan 18 00:27:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482803733042024453/thrRSp4z_normal.jpg,"@centralarthurof @Aguiarthur E acima de tudo te respeitar
Eu vou ser seu melhor amigo
#TeamArthurAguiar",set(),0.0,0.0
WeakpointRbr,"@centralarthurof @Aguiarthur Tudo vai continuar como está

#TeamArthurAguiar",Tue Jan 18 00:27:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,"@centralarthurof @Aguiarthur Tudo vai continuar como está

#TeamArthurAguiar",set(),0.0,0.0
SomosRebe1,RT @centralarthurof: @QGRebeldeBR @Aguiarthur Pra mais 200... #TeamArthurAguiar,Tue Jan 18 00:27:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482898608307515392/XEFyt9pi_normal.jpg,RT @centralarthurof: @QGRebeldeBR @Aguiarthur Pra mais 200... #TeamArthurAguiar,set(),0.0,0.0
Bya11060843,@centralarthurof @Aguiarthur Lindoooooo,Tue Jan 18 00:27:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1434270097871458304/chBUjPvu_normal.jpg,@centralarthurof @Aguiarthur Lindoooooo,set(),0.0,0.0
centralarthurof,"RT @thaybelikov: @centralarthurof @Aguiarthur Eu te quero, sempre
Você é como um anjo pra mim
Te amo, vem comigo pra feliz
Eu sei, etername…",Tue Jan 18 00:27:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1393705764150185984/ribma30d_normal.jpg,"RT @thaybelikov: @centralarthurof @Aguiarthur Eu te quero, sempre
Você é como um anjo pra mim
Te amo, vem comigo pra feliz
Eu sei, etername…",set(),0.0,0.0
RoselenePessoa,@centralarthurof @Aguiarthur Coração a mil  aqui,Tue Jan 18 00:27:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482524561186996225/Z55x_uX__normal.jpg,@centralarthurof @Aguiarthur Coração a mil  aqui,set(),0.0,0.0
MeuRisoRBR,@centralarthurof @Aguiarthur Não deixe que o tempo cure... #TeamArthurAguiar,Tue Jan 18 00:27:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1457498117645930497/Lf58tmrH_normal.jpg,@centralarthurof @Aguiarthur Não deixe que o tempo cure... #TeamArthurAguiar,set(),0.0,0.0
arthuraguiar_q,"@centralarthurof @Aguiarthur meu amor,te dou o meu coração..❤️
#TeamArthurAguiar",Tue Jan 18 00:27:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1447924860437602319/cpZQ3bJw_normal.jpg,"@centralarthurof @Aguiarthur meu amor,te dou o meu coração..❤️
#TeamArthurAguiar",{'❤️'},0.0,0.5
WeakpointRbr,"@centralarthurof @Aguiarthur Me disse ficar aqui 

#TeamArthurAguiar",Tue Jan 18 00:27:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,"@centralarthurof @Aguiarthur Me disse ficar aqui 

#TeamArthurAguiar",set(),0.0,0.0
thaybelikov,"@centralarthurof @Aguiarthur Eu te quero, sempre
Você é como um anjo pra mim
Te amo, vem comigo pra feliz
Eu sei, e… https://t.co/4RdeyWQxDy",Tue Jan 18 00:27:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482163102271610885/MNbGSop8_normal.jpg,"@centralarthurof @Aguiarthur Eu te quero, sempre
Você é como um anjo pra mim
Te amo, vem comigo pra feliz
Eu sei, e… https://t.co/4RdeyWQxDy",set(),0.0,0.0
DrikBrandao,"RT @thaybelikov: @centralarthurof @Aguiarthur Meu amor
Te dou o meu coração
Tô deixando na sua mão
Só promete que você vai cuidar

#TeamArt…",Tue Jan 18 00:27:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1004862729314856960/XKCJHTCO_normal.jpg,"RT @thaybelikov: @centralarthurof @Aguiarthur Meu amor
Te dou o meu coração
Tô deixando na sua mão
Só promete que você vai cuidar

#TeamArt…",set(),0.0,0.0
DrikBrandao,"RT @wxykaah: @centralarthurof @Aguiarthur Que terno lindooo
#TeamArthurAguiar",Tue Jan 18 00:27:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1004862729314856960/XKCJHTCO_normal.jpg,"RT @wxykaah: @centralarthurof @Aguiarthur Que terno lindooo
#TeamArthurAguiar",set(),0.0,0.0
centralarthurof,"RT @everlastingrbr: @centralarthurof @Aguiarthur Eu já sabia tudo que seus olhos tinham pra falar
#TeamArthurAguiar",Tue Jan 18 00:27:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1393705764150185984/ribma30d_normal.jpg,"RT @everlastingrbr: @centralarthurof @Aguiarthur Eu já sabia tudo que seus olhos tinham pra falar
#TeamArthurAguiar",set(),0.0,0.0
RoselenePessoa,@centralarthurof @Aguiarthur Vai e  arrassa  Arthur,Tue Jan 18 00:27:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482524561186996225/Z55x_uX__normal.jpg,@centralarthurof @Aguiarthur Vai e  arrassa  Arthur,set(),0.0,0.0
ArthurAMinas,"@centralarthurof @Aguiarthur Quantas vezes cê falou pra mim
#TeamArthurAguiar",Tue Jan 18 00:27:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482448899583492097/tCflKRhN_normal.jpg,"@centralarthurof @Aguiarthur Quantas vezes cê falou pra mim
#TeamArthurAguiar",set(),0.0,0.0
QGRebeldeBR,RT @rbr10anos: @centralarthurof @Aguiarthur Desejos sonhos não vao morrer se acreditar é só acreditar #TeamArthurAguiar,Tue Jan 18 00:27:10 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482418836326522881/rkTaUzoB_normal.jpg,RT @rbr10anos: @centralarthurof @Aguiarthur Desejos sonhos não vao morrer se acreditar é só acreditar #TeamArthurAguiar,set(),0.0,0.0
WeakpointRbr,"@centralarthurof @Aguiarthur Foi quando algo em mim

#TeamArthurAguiar",Tue Jan 18 00:27:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,"@centralarthurof @Aguiarthur Foi quando algo em mim

#TeamArthurAguiar",set(),0.0,0.0
ArthurAUruguai,@centralarthurof @Aguiarthur Prontinho central consegui cemmm #TeamArthurAguiar,Tue Jan 18 00:27:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482146800740020228/ZNnFJkJA_normal.jpg,@centralarthurof @Aguiarthur Prontinho central consegui cemmm #TeamArthurAguiar,set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur Um pouco de paz

#TeamArthurAguiar",Tue Jan 18 00:27:08 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur Um pouco de paz

#TeamArthurAguiar",set(),0.0,0.0
MeuRisoRBR,@centralarthurof @Aguiarthur Não deixe que o vento leve... #TeamArthurAguiar,Tue Jan 18 00:27:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1457498117645930497/Lf58tmrH_normal.jpg,@centralarthurof @Aguiarthur Não deixe que o vento leve... #TeamArthurAguiar,set(),0.0,0.0
arthuraguiar_q,"@centralarthurof @Aguiarthur para de brincar comigo..🎶
#TeamArthurAguiar",Tue Jan 18 00:27:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1447924860437602319/cpZQ3bJw_normal.jpg,"@centralarthurof @Aguiarthur para de brincar comigo..🎶
#TeamArthurAguiar",{'🎶'},0.0,0.24
WeakpointRbr,"@centralarthurof @Aguiarthur Mas não vi muita coisa mudar

#TeamArthurAguiar",Tue Jan 18 00:27:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,"@centralarthurof @Aguiarthur Mas não vi muita coisa mudar

#TeamArthurAguiar",set(),0.0,0.0
williamnoguchi,"@centralarthurof @Aguiarthur Eu vou te amar de verdade
Com sinceridade 
#TeamArthurAguiar",Tue Jan 18 00:26:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482803733042024453/thrRSp4z_normal.jpg,"@centralarthurof @Aguiarthur Eu vou te amar de verdade
Com sinceridade 
#TeamArthurAguiar",set(),0.0,0.0
RenataN72752656,"@centralarthurof @Aguiarthur Lindimais

#TeamArthurAguiar",Tue Jan 18 00:26:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1479219237507977218/8l1ZW_LD_normal.jpg,"@centralarthurof @Aguiarthur Lindimais

#TeamArthurAguiar",set(),0.0,0.0
lolohrbr_love,"@centralarthurof @Aguiarthur Em oração sei que pede 

#TeamArthurAguiar",Tue Jan 18 00:26:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1471881019607420936/kVjyMiZQ_normal.jpg,"@centralarthurof @Aguiarthur Em oração sei que pede 

#TeamArthurAguiar",set(),0.0,0.0
ArthurAUruguai,@centralarthurof @Aguiarthur Cien #TeamArthurAguiar,Tue Jan 18 00:26:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482146800740020228/ZNnFJkJA_normal.jpg,@centralarthurof @Aguiarthur Cien #TeamArthurAguiar,set(),0.0,0.0
DrikBrandao,RT @Aguiarthur: @bieberhouse_ A gente podia fazer um bolão né?,Tue Jan 18 00:26:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1004862729314856960/XKCJHTCO_normal.jpg,RT @Aguiarthur: @bieberhouse_ A gente podia fazer um bolão né?,set(),0.0,0.0
WeakpointRbr,"@centralarthurof @Aguiarthur Eu vi o tempo passar

#TeamArthurAguiar",Tue Jan 18 00:26:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483195563545927686/huEbkKRW_normal.jpg,"@centralarthurof @Aguiarthur Eu vi o tempo passar

#TeamArthurAguiar",set(),0.0,0.0
RoselenePessoa,@centralarthurof @Aguiarthur Tudo na vida e foco,Tue Jan 18 00:26:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482524561186996225/Z55x_uX__normal.jpg,@centralarthurof @Aguiarthur Tudo na vida e foco,set(),0.0,0.0
everlastingrbr,"@centralarthurof @Aguiarthur Eu já sabia tudo que seus olhos tinham pra falar
#TeamArthurAguiar",Tue Jan 18 00:26:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1482714096617332737/GUYasOgf_normal.jpg,"@centralarthurof @Aguiarthur Eu já sabia tudo que seus olhos tinham pra falar
#TeamArthurAguiar",set(),0.0,0.0
